timestamp,species,tilenum,lon,lat,obs,fcst,assim_flag,kept
20150420_0300,9,4813,-115.58917236328125,57.42535400390625,0.32816004753112793,0.2817654311656952,1,False
20150420_0300,9,5230,-114.09286499023438,54.40664291381836,0.3125292956829071,0.2638609707355499,1,False
20150420_0300,9,6548,-109.60177612304688,55.92334747314453,0.3451712429523468,0.2965584397315979,1,False
20150420_0600,9,3823,-119.69874572753906,56.93465042114258,0.32631638646125793,0.28709515929222107,1,False
20150420_0600,9,4813,-115.58915710449219,57.42535400390625,0.3319920599460602,0.2824018597602844,1,False
20150420_0600,9,6548,-109.60177612304688,55.92334747314453,0.33975160121917725,0.30153635144233704,1,False
20150420_1800,8,3823,-119.69874572753906,56.93465042114258,0.37535226345062256,0.29527485370635986,1,False
20150420_1800,8,4338,-117.43998718261719,59.57487106323242,0.44509750604629517,0.3968903720378876,1,False
20150420_1800,9,3823,-119.69874572753906,56.93465805053711,0.42290177941322327,0.29527485370635986,1,False
20150420_1800,9,4338,-117.43998718261719,59.57487869262695,0.49380043148994446,0.3968903720378876,1,False
20150420_1800,9,4813,-115.58916473388672,57.425357818603516,0.38688066601753235,0.28291091322898865,1,False
20150420_1800,9,5230,-114.09286499023438,54.40664291381836,0.3391989767551422,0.2703970968723297,1,False
20150420_1800,9,6548,-109.60177612304688,55.9233512878418,0.3918644189834595,0.29540005326271057,1,False
20150420_2100,8,4338,-117.43998718261719,59.57487106323242,0.46687087416648865,0.4135339558124542,1,False
20150421_0300,8,3823,-119.69874572753906,56.93465042114258,0.334681898355484,0.3014056980609894,1,False
20150421_0300,8,4338,-117.43999481201172,59.57487106323242,0.43696752190589905,0.40876534581184387,1,False
